"1879071167","1879072319","Slavers of the Shrieking Mines","10","null","1","The Restless Isles","The Shrieking Mines","Restless Isles","Party","The Free Agents","2220","3900","4100","4300","0","0","0","0","100","null","null"
"1879071168","1879071129","Hiding in Plain Sight","10","null","1","The Restless Isles","Cartamon's Shipping Warehouse","Harbor","Party","The Free Agents","1572","2760","2900","3040","0","0","0","0","75","null","null"
"1879071283","1879071297","Tomb of the Shadow Lord","8","null","1","The Necropolis, Part 2","Tomb of the Shadow Lord","Necropolis","Party","The Silver Flame","1672","2956","3124","3292","0","0","0","0","60","null","null"
"1879071300","1879071296","Tomb of the Shadow Knight","8","null","1","The Necropolis, Part 2","Tomb of the Shadow Knight","Necropolis","Party","The Silver Flame","2133","3772","3988","4204","0","0","0","0","90","null","null"
"1879071301","1879071295","Tomb of the Shadow King","8","null","1","The Necropolis, Part 2","Tomb of the Shadow King","Necropolis","Party","The Silver Flame","2364","4180","4420","4660","0","0","0","0","90","null","null"
"1879071302","1879071294","Tomb of the Shadow Guard","8","null","1","The Necropolis, Part 2","Tomb of the Shadow Guard","Necropolis","Party","The Silver Flame","2133","3772","3988","4204","0","0","0","0","90","null","null"
"1879071303","1879071287","The Shadow Crypt","9","null","1","The Necropolis, Part 2","The Shadow Crypt","Necropolis","Party","The Silver Flame","4752","8380","8840","9300","0","0","0","0","150","null","null"
"1879071325","1879071285","The Bloody Crypt","6","null","1","The Necropolis, Part 1","The Bloody Crypt","Necropolis","Party","The Silver Flame","2916","5200","5540","5880","0","0","0","0","150","null","null"
"1879071326","1879071288","Tomb of the Burning Heart","5","null","1","The Necropolis, Part 1","Tomb of the Burning Heart","Necropolis","Party","The Silver Flame","762","1360","1450","1540","0","0","0","0","45","null","null"
"1879071327","1879071289","Tomb of the Crimson Heart","5","null","1","The Necropolis, Part 1","Tomb of the Crimson Heart","Necropolis","Party","The Silver Flame","871","1556","1660","1764","0","0","0","0","60","null","null"
"1879071328","1879071292","Tomb of the Immortal Heart","5","null","1","The Necropolis, Part 1","Tomb of the Immortal Heart","Necropolis","Party","The Silver Flame","871","1556","1660","1764","0","0","0","0","60","null","null"
"1879071329","1879071293","Tomb of the Sanguine Heart","5","null","1","The Necropolis, Part 1","Tomb of the Sanguine Heart","Necropolis","Party","The Silver Flame","871","1556","1660","1764","0","0","0","0","60","null","null"
"1879071330","1879071284","Litany of the Dead","15","null","1","The Necropolis, Part 4","The Black Mausoleum","Necropolis","Party","The Silver Flame","4200","7300","7600","7900","0","0","0","0","90","null","null"
"1879071342","1879071298","Tomb of the Tormented","11","null","1","The Necropolis, Part 3","Tomb of the Tormented","Necropolis","Party","The Silver Flame","4164","7300","7660","8020","0","0","0","0","90","null","null"
"1879071345","1879071286","The Cursed Crypt","12","null","1","The Necropolis, Part 3","The Cursed Crypt","Necropolis","Party","The Silver Flame","3900","6820","7140","7460","0","0","0","0","120","null","null"
"1879071349","1879071291","Tomb of the Forbidden","11","null","1","The Necropolis, Part 3","Tomb of the Forbidden","Necropolis","Party","The Silver Flame","2659","4660","4888","5116","0","0","0","0","90","null","null"
"1879071351","1879071299","Tomb of the Unhallowed","11","null","1","The Necropolis, Part 3","Tomb of the Unhallowed","Necropolis","Party","The Silver Flame","2385","4180","4384","4588","0","0","0","0","90","null","null"
"1879071659","1879071847","The Keeper's Sanctuary","9","null","1","Delera's Tomb","Keeper's Sanctuary","Delera's Graveyard","Party","House Phiarlan","916","1612","1696","1780","0","0","0","0","45","null","null"
"1879071695","1879071285","Blood Crypt Junction","1","null","0","null","The Bloody Crypt","null","Party","null","64","108","108","109","0","0","0","0","1","null","null"
"1879071712","1879071711","The Titan Awakes","12","null","1","The Restless Isles","Twilight Forge Core","Restless Isles","Raid","The Free Agents","0","2620","2740","2860","0","0","0","0","60","null","1879071712"
"1879072067","1879072482","The Twilight Forge","11","null","1","The Restless Isles","Twilight Forge","Restless Isles","Raid","The Free Agents","0","12100","12700","13300","0","0","0","0","250","null","1879072067"
"1879072192","1879072531","Faithful Departed","8","null","0","null","Tomb of the Ancients","House Phiarlan Enclave","Party","House Phiarlan","1154","2038","2152","2266","0","0","0","0","45","null","null"
"1879073019","1879073001","The Chamber of Kourush","11","null","1","The Demon Sands","Tomb of the Astrologer","Menechtarun","Party","The Free Agents","820","1433","1500","1566","0","0","0","0","50","null","null"
"1879073020","1879073010","The Chamber of Rahmat","10","null","1","The Demon Sands","Tomb of the Physician","Menechtarun","Party","The Free Agents","780","1366","1433","1500","0","0","0","0","50","null","null"
"1879073032","1879073003","Purge the Fallen Shrine","11","null","1","The Demon Sands","The Fallen Shrine","Menechtarun","Party","The Free Agents","1428","2500","2620","2740","0","0","0","0","60","null","null"
"1879073034","1879073006","Raid the Vulkoorim","11","null","1","The Demon Sands","Vulkoorim Creche","Menechtarun","Party","The Free Agents","1200","2100","2200","2300","0","0","0","0","50","null","null"
"1879073036","1879073030","Maraud the Mines","11","null","1","The Demon Sands","Firebrand Mines","Menechtarun","Party","The Free Agents","1808","3166","3320","3473","0","0","0","0","50","null","null"
"1879073040","1879073004","Zawabi's Revenge","12","22","1","The Demon Sands","The Circle of Eternity","Menechtarun","Raid","The Free Agents","0","5140","5380","5620","0","19310","19670","20030","60","null","1879073040"
"1879073042","1879073011","Against the Demon Queen","12","22","1","The Demon Sands","The Court of Lailat","Menechtarun","Party","The Free Agents","3660","6400","6700","7000","16189","22100","22550","23000","150","null","null"
"1879073044","1879073015","Chains of Flame","12","22","1","The Demon Sands","The Burning City","Menechtarun","Party","The Free Agents","2556","4468","4676","4884","13705","17822","18134","18446","120","null","null"
"1879073048","1879073014","The Chamber of Raiyum","12","22","1","The Demon Sands","Tomb of the Wizard-King","Menechtarun","Party","The Free Agents","3660","6400","6700","7000","16189","22100","22550","23000","150","null","null"
"1879073050","1879073009","An Offering of Blood","11","21","1","The Demon Sands","The Vulkoor Spiral","Menechtarun","Party","The Free Agents","3024","5300","5560","5820","14875","19850","20240","20630","150","null","null"
"1879073052","1879073002","The Sands of Menechtarun","11","null","1","The Demon Sands","Sands of Menechtarun","null","Party","null","972","1700","1780","1860","0","0","0","0","60","null","null"
"1879073062","1879073066","From Beyond the Grave","11","null","1","Delera's Tomb","Penitent's Rest","Delera's Graveyard","Party","House Jorasco","744","1300","1360","1420","0","0","0","0","30","null","null"
"1879073068","1879073177","The Spawn of Whisperdoom","11","null","0","null","Whisperdoom's Lair","House Phiarlan Enclave","Party","House Phiarlan","2112","3700","3880","4060","0","0","0","0","90","null","null"
"1879073071","1879073064","Made to Order","11","null","0","null","Haywire Grotto","House Kundarak Enclave","Party","House Kundarak","1838","3220","3376","3532","0","0","0","0","90","null","null"
"1879073073","1879073067","And the Dead Shall Rise...","11","null","1","Delera's Tomb","Spire of Validus","Delera's Graveyard","Party","House Jorasco","2112","3700","3880","4060","0","0","0","0","90","null","null"
"1879073076","1879073065","The Enemy Within","11","null","0","null","Parthilcar Tower Crypt","House Jorasco Enclave","Party","House Jorasco","3024","5300","5560","5820","0","0","0","0","150","null","null"
"1879073079","1879073063","Dreams of Insanity","11","null","0","null","Gate of Nightmares","House Jorasco Enclave","Party","House Jorasco","2385","4180","4384","4588","0","0","0","0","90","null","null"
"1879073425","1879063702","Path to Whisperdoom","11","null","0","null","Jungle Clearing","House Phiarlan Enclave","Party","null","288","500","520","540","0","0","0","0","15","null","null"
"1879073447","1879072980","Death Match: The Stash","1","null","0","null","The Stash","null","Arena","null","103","180","188","196","0","0","0","0","10","null","null"
"1879074000","1879073438","CTF: Quickfoot Arena","1","null","0","null","Quickfoot Arena","null","Party","null","103","180","188","196","0","0","0","0","10","null","null"
"1879074159","1879063711","Black Anvil Forest","1","null","0","null","Black Anvil Forest","null","Party","null","96","166","173","180","0","0","0","0","5","null","null"
"1879074477","1879073012","Desert Caravan","11","null","1","The Demon Sands","The Broken Highway","House Phiarlan Enclave","Party","House Phiarlan","1701","2980","3124","3268","0","0","0","0","45","null","null"
"1879074958","1879074454","CTF: Menechtarun","1","null","0","null","Menechtarun","null","Party","null","103","180","188","196","0","0","0","0","10","null","null"
"1879074994","1879074977","The Faithful Departed","8","null","0","null","The Shrouded Vale","null","Party","null","559","984","1036","1088","0","0","0","0","30","null","null"
"1879075161","1879064213","Pool of Reflection","11","null","0","null","The Pool of Reflection","House Jorasco Enclave","Party","null","652","1140","1192","1244","0","0","0","0","30","null","null"
"1879075812","1879075828","QA BVT","1","21","0","null","QA BVT DUNGEON","null","Party","null","114","200","210","220","8350","8600","8615","8630","5","null","null"
"1879077265","1879077044","The Crucible","14","24","1","The Ruins of Gianthold","The Crucible","Gianthold","Party","Agents of Argonnessen","4812","8380","8740","9100","18457","25970","26510","27050","150","null","null"
"1879077382","1879058138","Tangleroot Gorge","4","null","0","null","Tangleroot Gorge","null","Party","null","348","620","660","700","0","0","0","0","30","null","null"
"1879077447","1879076528","Ruins of Gianthold","13","24","1","The Ruins of Gianthold","Ruins of Gianthold","null","Party","null","1068","1860","1940","2020","10393","12110","12230","12350","60","null","null"
"1879077474","1879077459","Trial by Fire","13","24","1","The Ruins of Gianthold","Troll Lair","Gianthold","Party","Agents of Argonnessen","2412","4206","4393","4580","13465","17390","17670","17950","70","null","null"
"1879077477","1879077462","The Maze of Madness","13","24","1","The Ruins of Gianthold","Minotaur Lair","Gianthold","Party","Agents of Argonnessen","2076","3620","3780","3940","12697","16070","16310","16550","60","null","null"
"1879077480","1879077458","Feast or Famine","13","24","1","The Ruins of Gianthold","Orc Lair","Gianthold","Party","Agents of Argonnessen","2748","4793","5006","5220","14234","18710","19030","19350","80","null","null"
"1879077483","1879077517","Madstone Crater","14","24","1","The Ruins of Gianthold","Madstone Crater","null","Party","Agents of Argonnessen","4002","6969","7268","7566","16691","22934","23382","23830","140","null","null"
"1879077486","1879077444","A Cabal for One","14","24","1","The Ruins of Gianthold","Hobgoblin Lair","null","Party","Agents of Argonnessen","1855","3228","3364","3500","6612","14882","15086","15290","60","null","null"
"1879077487","1879077460","A Cry for Help","13","24","1","The Ruins of Gianthold","Rakshasa Lair","Gianthold","Party","Agents of Argonnessen","2916","5086","5313","5540","14617","19370","19710","20050","100","null","null"
"1879077494","1879077493","Foundation of Discord","13","24","1","The Ruins of Gianthold","Aurum Lair","Gianthold","Party","Agents of Argonnessen","2344","4089","4270","4452","13312","17126","17398","17670","80","null","null"
"1879077941","1879077940","The Cerulean Hills","3","null","0","null","The Cerulean Hills","null","Party","null","86","148","152","156","0","0","0","0","5","null","null"
"1879078755","1879078642","The Prison of the Planes","14","24","1","The Ruins of Gianthold","Prison of the Planes","null","Party","Agents of Argonnessen","2436","4240","4420","4600","13273","17060","17330","17600","90","null","null"
"1879078995","1879079081","Gianthold Tor","14","24","1","The Ruins of Gianthold","Gianthold Tor","null","Party","Agents of Argonnessen","3650","6356","6628","6900","15923","21614","22022","22430","120","null","null"
"1879079055","1879079056","The Reaver's Fate","14","null","1","The Ruins of Gianthold","Stormreaver's Chambers","Gianthold","Raid","Agents of Argonnessen","0","6540","6820","7100","0","0","0","0","60","null","1879079055"
"1879079912","1879079906","Orchard of the Macabre","14","29","1","The Necropolis Part Four","Orchard of the Macabre","null","Party","null","60","100","100","100","8089","8150","8150","8150","0","null","null"
"1879079954","1879080138","Reclamation","10","null","0","null","Mineshaft IV","Ataraxia's Haven","Party","House Kundarak","1788","3140","3300","3460","0","0","0","0","60","null","null"
"1879079956","1879080137","Sykros' Jewel","10","null","0","null","Smuggler's Hollow","Ataraxia's Haven","Party","House Kundarak","1788","3140","3300","3460","0","0","0","0","60","null","null"
"1879079960","1879079961","Ataraxia's Haven","10","null","0","null","Ataraxia's Haven","null","Party","null","492","860","900","940","0","0","0","0","30","null","null"
"1879080000","1879079939","Tomb of the Blighted","11","null","1","The Necropolis, Part 3","Tomb of the Blighted","Necropolis","Party","The Silver Flame","2796","4900","5140","5380","0","0","0","0","90","null","null"
"1879080370","1879080527","Hall of the Mark","1","null","0","null","Hall of the Mark","Marketplace","Solo","null","60","100","100","100","0","0","0","0","0","null","null"
"1879080627","1879080645","Ghosts of Perdition","14","29","1","The Necropolis, Part 4","Glacial Abyss","null","Party","The Silver Flame","3703","6448","6724","7000","17280","23882","24296","24710","90","null","null"
"1879080630","1879080643","Desecrated Temple of Vol","14","29","1","The Necropolis, Part 4","Desecrated Temple of Vol","null","Party","The Silver Flame","3069","5344","5572","5800","15682","21146","21488","21830","90","null","null"
"1879080632","1879080644","Ascension Chamber","17","null","1","The Necropolis, Part 4","Hall of Ascension","Necropolis","Raid","The Silver Flame","0","6340","6580","6820","0","0","0","0","60","null","1879080632"
"1879080633","1879080642","Inferno of the Damned","14","29","1","The Necropolis, Part 4","Inferno of the Damned","null","Party","The Silver Flame","3386","5896","6148","6400","16481","22514","22892","23270","90","null","null"
"1879080637","1879080646","Flesh Maker's Laboratory","14","29","1","The Necropolis, Part 4","Flesh Maker's Laboratory","null","Party","The Silver Flame","3069","5344","5572","5800","15682","21146","21488","21830","90","null","null"
"1879080800","1879080854","Proof is in the Poison","4","null","0","null","Vile Apothecary","Marketplace","Party","The Coin Lords","1442","2596","2788","2980","0","0","0","0","120","null","null"
"1879080845","1879080835","Searing Heights","6","null","0","null","Searing Heights","null","Party","null","1672","2980","3172","3364","0","0","0","0","120","null","null"
"1879082352","1879082353","The Shroud","17","null","1","The Vale of Twilight","The Shroud","Vale of Twilight","Raid","The Twelve","0","11540","11980","12420","0","0","0","0","300","null","1879213964"
"1879083031","1879082320","Vale of Twilight","16","null","1","The Vale of Twilight","Vale of Twilight","null","Party","null","60","100","100","100","0","0","0","0","0","null","null"
"1879083071","1879083854","Ritual Sacrifice","16","null","1","The Vale of Twilight","Twilight Canyon","Vale of Twilight","Party","The Twelve","4284","7433","7726","8019","0","0","0","0","100","null","null"
"1879083073","1879083250","Let Sleeping Dust Lie","16","null","1","The Vale of Twilight","Crimson Foot Hive","Vale of Twilight","Party","The Twelve","3900","6766","7033","7300","0","0","0","0","100","null","null"
"1879083074","1879083101","Rainbow in the Dark","16","null","1","The Vale of Twilight","Den of Obscurity","Vale of Twilight","Party","The Twelve","4860","8433","8766","9100","0","0","0","0","100","null","null"
"1879083075","1879083847","Running with the Devils","16","null","1","The Vale of Twilight","Eladrin Stronghold","Vale of Twilight","Party","The Twelve","4092","7100","7380","7660","0","0","0","0","100","null","null"
"1879083837","1879083848","The Coalescence Chamber","16","null","1","The Vale of Twilight","The Fallen Temple","Vale of Twilight","Party","The Twelve","5359","9300","9668","10036","0","0","0","0","120","null","null"
"1879086504","1879086500","The Subterrane - Central","18","null","1","The Vale of Twilight","The Subterrane - Central","null","Raid","null","0","316","324","332","0","0","0","0","10","null","1879086504"
"1879086508","1879086501","The Subterrane - East","18","null","1","The Vale of Twilight","The Subterrane - East","null","Raid","null","0","316","324","332","0","0","0","0","10","null","1879086508"
"1879086509","1879086502","The Subterrane - North","18","null","0","null","The Subterrane - North","null","Raid","null","0","316","324","332","0","0","0","0","10","null","1879086509"
"1879086553","1879086542","A Vision of Destruction","18","null","1","The Vale of Twilight","Beneath The House Deneith Enclave","Subterrane","Raid","The Twelve","0","8200","8500","8800","0","0","0","0","150","null","1879263795"
"1879086555","1879086545","Phiarlan","18","null","0","null","Beneath The House Phiarlan Enclave","Subterrane","Raid","null","0","316","324","332","0","0","0","0","10","null","1879086555"
"1879086557","1879086544","Kundarak","18","null","0","null","Beneath The House Kundarak Enclave","Subterrane","Raid","null","0","316","324","332","0","0","0","0","10","null","1879086557"
"1879086559","1879086543","Hound of Xoriat","18","null","1","The Vale of Twilight","Beneath The House Jorasco Enclave","Subterrane","Raid","The Twelve","0","8200","8500","8800","0","0","0","0","150","null","1879213968"
"1879086561","1879086513","West Wind's Mistress","18","null","0","null","The West Wind's Mistress","Evertraid","Raid","null","0","3340","3460","3580","0","0","0","0","60","null","1879086561"
"1879086563","1879086512","Fulgur Gulch","18","null","0","null","Fulgur Gulch","Evertraid","Raid","null","0","3340","3460","3580","0","0","0","0","60","null","1879086563"
"1879086565","1879086511","The Crimson Cay","18","null","0","null","The Crimson Cay","Evertraid","Raid","null","0","3340","3460","3580","0","0","0","0","60","null","1879086565"
"1879086653","1879086652","Ghost of a Chance","5","25","1","Three-Barrel Cove","Goldhorn's Repository","Three Barrel Cove","Party","The Free Agents","1620","2900","3100","3300","14029","18350","18650","18950","60","null","null"
"1879086661","1879086825","Devil Assault","6","21","1","Devil Assault","Market Barracks","Marketplace","Party","The Coin Lords","1068","1900","2620","3340","11221","13550","13730","13910","60","null","null"
"1879086971","1879087011","The Legend of Two-Toed Tobias","5","25","1","Three-Barrel Cove","The Wheeping Cove","null","Party","The Free Agents","2056","3684","3940","4196","15693","21206","21590","21974","60","null","null"
"1879088619","1879088646","The Shipwrecked Spy","18","null","1","The Inspired Quarter","The Azure Shoals","The Inspired Quarter","Party","The Coin Lords","2400","4150","4300","4450","0","0","0","0","45","null","null"
"1879088621","1879089148","Prove Your Worth","5","25","1","Three-Barrel Cove","Rackam's Trial","Three Barrel Cove","Party","The Free Agents","1724","3086","3300","3513","14425","19030","19350","19670","50","null","null"
"1879094635","1879094630","Misery's Peak","2","null","0","null","Misery's Peak","Korthos Island","Party","The Free Agents","780","1420","1540","1660","0","0","0","0","60","null","null"
"1879094636","1879094631","The Grotto","1","null","0","null","The Grotto","Korthos Island","Solo","null","211","380","408","436","0","0","0","0","30","null","null"
"1879094638","1879094633","Korthos Island","1","null","0","null","Korthos Island","null","Party","null","924","1700","1860","2020","0","0","0","0","120","null","null"
"1879095219","1879058789","Sacrifices","1","null","0","null","Cannith Aqueduct","Korthos Island","Party","The Free Agents","297","540","584","628","0","0","0","0","30","null","null"
"1879095894","1879095928","Stealer of Souls","17","null","1","The Reaver's Reach","Sorjek's Lair","Reaver's Refuge","Party","Agents of Argonnessen","5340","9252","9604","9956","0","0","0","0","120","null","null"
"1879095895","1879095927","Prey on the Hunter","17","null","1","The Reaver's Reach","Dragon Sanctuary","Reaver's Refuge","Party","Agents of Argonnessen","3660","6340","6580","6820","0","0","0","0","120","null","null"
"1879095896","1879095924","Enter the Kobold","17","null","1","The Reaver's Reach","Volcanic Mine","Reaver's Refuge","Party","Agents of Argonnessen","5100","8836","9172","9508","0","0","0","0","120","null","null"
"1879095897","1879095910","Monastery of the Scorpion","17","null","1","The Reaver's Reach","Drow Monastery","Reaver's Refuge","Party","Agents of Argonnessen","4860","8420","8740","9060","0","0","0","0","120","null","null"
"1879095912","1879096046","Soami Gardens","17","null","1","The Reaver's Reach","Soami Gardens","null","Party","null","90","152","154","156","0","0","0","0","1","null","null"
"1879097438","1879097277","Eerie Forest","17","null","1","The Reaver's Reach","Eerie Forest","null","Party","null","90","152","154","156","0","0","0","0","1","null","null"
"1879097439","1879097281","Aussircaex's Valley","17","null","1","The Reaver's Reach","Aussircaex's Valley","null","Party","null","90","152","154","156","0","0","0","0","1","null","null"
"1879097440","1879097279","Mount Reysalon","17","null","1","The Reaver's Reach","Mount Reysalon","null","Party","null","90","152","154","156","0","0","0","0","1","null","null"
"1879097685","1879097682","Devil Battlefield","19","null","1","The Devils of Shavarath","Devil Battlefield","null","Party","null","92","156","158","160","0","0","0","0","1","null","null"
"1879097697","1879097853","Genesis Point","19","null","1","The Devils of Shavarath","Genesis Point","Shavarath - Devil","Party","The Yugoloth","5244","9060","9380","9700","0","0","0","0","120","null","null"
"1879097698","1879097981","Tower of Despair","20","null","1","The Devils of Shavarath","The Tower of Despair","Shavarath - Devil","Raid","The Yugoloth","0","11700","12100","12500","0","0","0","0","120","null","1879097698"
"1879097710","1879097713","A New Invasion","19","null","1","The Devils of Shavarath","Hall of the Third Legion","Shavarath - Devil","Party","The Yugoloth","5308","9172","9496","9820","0","0","0","0","90","null","null"
"1879097737","1879097731","Ternathear","1","null","1","The Reaver's Reach","Ternathear's Inner Lair","null","Party","null","60","100","100","100","0","0","0","0","0","null","null"
"1879097742","1879098115","Bastion of Power","19","null","1","The Devils of Shavarath","The Iron Maw","Shavarath - Devil","Party","The Yugoloth","2976","5140","5320","5500","0","0","0","0","90","null","null"
"1879097753","1879098126","Sins of Attrition","19","null","1","The Devils of Shavarath","Citadel on the Devils' Spine","Shavarath - Devil","Party","The Yugoloth","4142","7156","7408","7660","0","0","0","0","90","null","null"
"1879098366","1879098383","Spies in the House","8","21","1","Sentinels of Stormreach","The Blood Road","House Deneith Enclave","Party","House Deneith","2018","3568","3772","3976","13414","17330","17636","17942","90","null","null"
"1879100765","1879100768","Devil Pit","10","null","0","null","The Devil Pit","null","Party","null","204","353","366","380","0","0","0","0","10","null","null"
"1879101658","1879101665","Where There's Smoke...","3","null","0","null","Nash Braza's Farmstead","Harbor","Party","The Free Agents","517","932","1001","1070","0","0","0","0","40","null","null"
"1879101688","1879101678","The Captives","3","null","0","null","Grul Tribe Outpost","Harbor","Party","The Free Agents","482","868","932","996","0","0","0","0","40","null","null"
"1879101694","1879101692","The Stormreaver Fresco","4","null","1","The Sharn Syndicate","Lordsmarch Bank","Marketplace","Party","The Coin Lords","444","793","846","900","0","0","0","0","20","null","null"
"1879101717","1879101719","Dirty Laundry","4","null","1","The Sharn Syndicate","The Shiny Shilling","Marketplace","Party","The Coin Lords","444","793","846","900","0","0","0","0","20","null","null"
"1879102010","1879102008","Repossession","4","null","1","The Sharn Syndicate","Goldstone Manor","Marketplace","Party","The Coin Lords","444","793","846","900","0","0","0","0","20","null","null"
"1879102102","1879102101","The Weapons Shipment","19","null","1","The Devils of Shavarath","Perdition Pass","Shavarath - Devil","Party","The Twelve","2004","3460","3580","3700","0","0","0","0","45","null","null"
"1879102117","1879102121","Wrath of the Flame","19","null","1","The Devils of Shavarath","Adventurer's Camp","Shavarath - Devil","Party","The Twelve","1345","2321","2400","2480","0","0","0","0","35","null","null"
"1879102142","1879102140","Stand Your Ground","4","null","1","The Sharn Syndicate","The Dragontail Saloon","Marketplace","Party","The Coin Lords","444","793","846","900","0","0","0","0","20","null","null"
"1879102278","1879102274","Come Out and Slay","4","null","1","The Sharn Syndicate","The Tenements","Marketplace","Party","The Coin Lords","444","793","846","900","0","0","0","0","20","null","null"
"1879102350","1879102352","The Bookbinder Rescue","4","null","1","The Sharn Syndicate","The Binder Home","Marketplace","Party","The Coin Lords","540","966","1033","1100","0","0","0","0","20","null","null"
"1879102988","1879102986","Dream Conspiracy","18","null","1","The Inspired Quarter","Sunken Parish","The Inspired Quarter","Party","The Coin Lords","2212","3826","3964","4102","0","0","0","0","45","null","null"
"1879103026","1879103029","Mining for Ancient Secrets","19","null","1","The Dreaming Dark","Aspect Mine","The Inspired Quarter","Party","The Coin Lords","2295","3964","4102","4240","0","0","0","0","45","null","null"
"1879103031","1879103033","Finding the Path","18","null","1","The Inspired Quarter","Inspiration Center","The Inspired Quarter","Party","The Coin Lords","2212","3826","3964","4102","0","0","0","0","45","null","null"
"1879103096","1879103037","I Dream of Jeets","18","null","1","The Inspired Quarter","Jeets' Mind","The Inspired Quarter","Party","The Coin Lords","2400","4150","4300","4450","0","0","0","0","45","null","null"
"1879103099","1879103100","The Mindsunder","18","null","1","The Inspired Quarter","Dar Qat Trade Mission","The Inspired Quarter","Party","The Coin Lords","2212","3826","3964","4102","0","0","0","0","45","null","null"
"1879103153","1879103157","Eye of the Titan","19","null","1","The Dreaming Dark","Goodblade's Artifact","The Inspired Quarter","Party","The Coin Lords","2490","4300","4450","4600","0","0","0","0","45","null","null"
"1879103272","1879103271","Raiding the Giants' Vault","19","null","1","The Dreaming Dark","The Giants' Vault","The Inspired Quarter","Solo","The Coin Lords","2490","4300","4450","4600","0","0","0","0","45","null","null"
"1879103284","1879103281","The Dreaming Dark","20","null","1","The Dreaming Dark","Plane of Nightmares","The Inspired Quarter","Party","The Coin Lords","2781","4798","4960","5122","0","0","0","0","45","null","null"
"1879103304","1879103301","Reclaiming Memories","19","null","1","The Dreaming Dark","Forgotten Ruins","The Inspired Quarter","Party","The Coin Lords","2295","3964","4102","4240","0","0","0","0","45","null","null"
"1879105680","1879105668","The Black Loch","7","20","1","Sentinels of Stormreach","The Black Loch","House Deneith Enclave","Party","House Deneith","978","1732","1834","1936","10660","12587","12740","12893","45","null","null"
"1879105685","1879105660","The Tide Turns","7","20","1","Sentinels of Stormreach","Sentinels Tower","House Deneith Enclave","Party","House Deneith","1140","2020","2140","2260","11113","13370","13550","13730","60","null","null"
"1879105689","1879105665","Storm the Beaches","7","20","1","Sentinels of Stormreach","Mistral Island","House Deneith Enclave","Party","House Deneith","1032","1828","1936","2044","10811","12848","13010","13172","45","null","null"
"1879105692","1879105667","Bargain of Blood","7","20","1","Sentinels of Stormreach","The Bargain Bazaar","House Deneith Enclave","Party","House Deneith","870","1540","1630","1720","10357","12065","12200","12335","45","null","null"
"1879106418","1879106423","Delirium","15","null","0","null","The Sleeping Spell Inn","The Twelve","Party","The Free Agents","2212","3844","4000","4156","0","0","0","0","45","null","null"
"1879106420","1879106410","Acid Wit","15","null","0","null","Acid-Scar Caverns","The Twelve","Party","The Twelve","2378","4132","4300","4468","0","0","0","0","60","null","null"
"1879106421","1879106412","In the Demon's Den","18","null","0","null","The Demon's Den","The Inspired Quarter","Party","The Silver Flame","2493","4312","4468","4624","0","0","0","0","45","null","null"
"1879106426","1879106425","Mired in Kobolds","13","null","0","null","Driftwood Mire","The Twelve","Party","The Free Agents","1420","2476","2584","2692","0","0","0","0","45","null","null"
"1879108198","1879108210","Partycrashers","5","20","1","Phiarlan Carnival","Phiarlan Chapterhouse","House Phiarlan Enclave","Party","House Phiarlan","1620","2900","3100","3300","13129","16850","17150","17450","75","null","null"
"1879108202","1879108204","Under the Big Top","5","20","1","Phiarlan Carnival","The Traveling Troubadours","House Phiarlan Enclave","Party","House Phiarlan","1464","2620","2800","2980","12625","15980","16250","16520","75","null","null"
"1879108203","1879108191","A Small Problem","5","20","1","Phiarlan Carnival","Mammoth Valley","House Phiarlan Enclave","Party","House Phiarlan","1807","3236","3460","3684","13734","17894","18230","18566","80","null","null"
"1879108207","1879108199","The Snitch","5","20","1","Phiarlan Carnival","Golden Wing Side Entrance","House Phiarlan Enclave","Party","House Phiarlan","1297","2321","2480","2638","12088","15052","15290","15527","70","null","null"
"1879108214","1879108208","Funhouse of Doom","5","20","1","Phiarlan Carnival","The House of Tomfoolery","House Phiarlan Enclave","Party","House Phiarlan","434","772","820","868","9299","10238","10310","10382","30","null","null"
"1879108414","1879108403","The Red Fens","9","20","1","The Red Fens","The Red Fens","null","Party","null","80","136","138","140","8140","8237","0","0","1","null","null"
"1879108415","1879108437","Fathom the Depths","9","21","1","The Red Fens","Ancient Ziggurat","The Red Fens","Party","House Kundarak","2385","4204","4432","4660","14040","18410","18752","19094","90","null","null"
"1879108416","1879108436","The Claw of Vulkoor","9","21","1","The Red Fens","Claw Canyon","The Red Fens","Party","House Kundarak","1712","3016","3178","3340","12318","15440","15683","15926","45","null","null"
"1879108417","1879108435","The Last Stand","9","21","1","The Red Fens","Refuge of the Ancestors","The Red Fens","Party","House Kundarak","1345","2368","2494","2620","11378","13820","14009","14198","45","null","null"
"1879108418","1879109019","Into the Deep","9","21","1","The Red Fens","The Deeps","The Red Fens","Party","House Kundarak","3120","5500","5800","6100","15919","21650","22100","22550","90","null","null"
"1879115244","1879115225","Siegebreaker","13","34","1","Attack on Stormreach","Temple Ruins","Lordsmarch Plaza","Party","The Coin Lords","3210","5600","5850","6100","0","24275","24650","25025","75","null","null"
"1879115245","1879115230","Diplomatic Impunity","12","34","0","null","The Skyfall Coast","Lordsmarch Plaza","Party","The Coin Lords","2100","3670","3840","4010","0","19115","19370","19625","85","null","null"
